count,num_features,pct,cumul_pct
30722,6,0.01775568181818182,70.09647253787878
30767,6,0.01775568181818182,70.11422821969697
30781,6,0.01775568181818182,70.13198390151516
30785,6,0.01775568181818182,70.14973958333334
30795,6,0.01775568181818182,70.16749526515152
30829,6,0.01775568181818182,70.1852509469697
30884,6,0.01775568181818182,70.20300662878788
30901,6,0.01775568181818182,70.22076231060606
30914,6,0.01775568181818182,70.23851799242425
30923,6,0.01775568181818182,70.25627367424242
30924,6,0.01775568181818182,70.27402935606061
30965,6,0.01775568181818182,70.29178503787878
30977,6,0.01775568181818182,70.30954071969697
31009,6,0.01775568181818182,70.32729640151516
31023,6,0.01775568181818182,70.34505208333334
31071,6,0.01775568181818182,70.36280776515152
31122,6,0.01775568181818182,70.3805634469697
31165,6,0.01775568181818182,70.39831912878788
31177,6,0.01775568181818182,70.41607481060606
31265,6,0.01775568181818182,70.43383049242425
31277,1,0.002959280303030303,70.43678977272727
31307,6,0.01775568181818182,70.45454545454545
31373,6,0.01775568181818182,70.47230113636364
31388,12,0.03551136363636364,70.5078125
31432,6,0.01775568181818182,70.52556818181817
31588,6,0.01775568181818182,70.54332386363636
31611,6,0.01775568181818182,70.56107954545455
31658,6,0.01775568181818182,70.57883522727273
31665,6,0.01775568181818182,70.5965909090909
31693,6,0.01775568181818182,70.6143465909091
31731,6,0.01775568181818182,70.63210227272727
31782,6,0.01775568181818182,70.64985795454545
31811,6,0.01775568181818182,70.66761363636364
31865,6,0.01775568181818182,70.68536931818183
31916,6,0.01775568181818182,70.703125
31922,6,0.01775568181818182,70.72088068181817
31972,6,0.01775568181818182,70.73863636363636
31997,6,0.01775568181818182,70.75639204545455
32029,6,0.01775568181818182,70.77414772727273
32037,6,0.01775568181818182,70.7919034090909
32057,6,0.01775568181818182,70.8096590909091
32121,6,0.01775568181818182,70.82741477272727
32139,6,0.01775568181818182,70.84517045454545
32146,6,0.01775568181818182,70.86292613636364
32201,6,0.01775568181818182,70.88068181818183
32222,6,0.01775568181818182,70.8984375
32317,6,0.01775568181818182,70.91619318181817
32337,6,0.01775568181818182,70.93394886363636
32347,6,0.01775568181818182,70.95170454545455
32389,6,0.01775568181818182,70.96946022727273
32441,6,0.01775568181818182,70.9872159090909
32446,6,0.01775568181818182,71.0049715909091
32499,6,0.01775568181818182,71.02272727272727
32506,6,0.01775568181818182,71.04048295454545
32560,6,0.01775568181818182,71.05823863636364
32643,6,0.01775568181818182,71.07599431818183
32667,6,0.01775568181818182,71.09375
32717,6,0.01775568181818182,71.11150568181817
32744,6,0.01775568181818182,71.12926136363636
32830,6,0.01775568181818182,71.14701704545455
32870,6,0.01775568181818182,71.16477272727273
32889,6,0.01775568181818182,71.1825284090909
33077,6,0.01775568181818182,71.2002840909091
33120,6,0.01775568181818182,71.21803977272727
33143,6,0.01775568181818182,71.23579545454545
33178,6,0.01775568181818182,71.25355113636364
33184,6,0.01775568181818182,71.27130681818183
33274,6,0.01775568181818182,71.2890625
33327,6,0.01775568181818182,71.30681818181817
33349,6,0.01775568181818182,71.32457386363636
33402,6,0.01775568181818182,71.34232954545455
33450,6,0.01775568181818182,71.36008522727273
33462,6,0.01775568181818182,71.3778409090909
33543,6,0.01775568181818182,71.3955965909091
33556,6,0.01775568181818182,71.41335227272727
33592,6,0.01775568181818182,71.43110795454545
33598,6,0.01775568181818182,71.44886363636364
33602,1,0.002959280303030303,71.45182291666666
33604,6,0.01775568181818182,71.46957859848484
33621,6,0.01775568181818182,71.48733428030303
33625,6,0.01775568181818182,71.50508996212122
33654,6,0.01775568181818182,71.52284564393939
33715,6,0.01775568181818182,71.54060132575758
33768,6,0.01775568181818182,71.55835700757575
33796,6,0.01775568181818182,71.57611268939394
33806,6,0.01775568181818182,71.59386837121212
33813,6,0.01775568181818182,71.6116240530303
33822,6,0.01775568181818182,71.62937973484848
33868,6,0.01775568181818182,71.64713541666666
33898,6,0.01775568181818182,71.66489109848484
33975,6,0.01775568181818182,71.68264678030303
33997,6,0.01775568181818182,71.70040246212122
34047,6,0.01775568181818182,71.71815814393939
34058,6,0.01775568181818182,71.73591382575758
34139,6,0.01775568181818182,71.75366950757575
34182,6,0.01775568181818182,71.77142518939394
34196,6,0.01775568181818182,71.78918087121212
34252,6,0.01775568181818182,71.8069365530303
34286,6,0.01775568181818182,71.82469223484848
34297,6,0.01775568181818182,71.84244791666666
34374,6,0.01775568181818182,71.86020359848484
34448,6,0.01775568181818182,71.87795928030303
34551,6,0.01775568181818182,71.89571496212122
34602,6,0.01775568181818182,71.91347064393939
34628,6,0.01775568181818182,71.93122632575758
34679,6,0.01775568181818182,71.94898200757575
34691,6,0.01775568181818182,71.96673768939394
34693,1,0.002959280303030303,71.96969696969697
34733,6,0.01775568181818182,71.98745265151516
34804,6,0.01775568181818182,72.00520833333334
34816,6,0.01775568181818182,72.02296401515152
34925,6,0.01775568181818182,72.0407196969697
34934,6,0.01775568181818182,72.05847537878788
34935,6,0.01775568181818182,72.07623106060606
34947,6,0.01775568181818182,72.09398674242425
35148,6,0.01775568181818182,72.11174242424242
35149,6,0.01775568181818182,72.12949810606061
35214,6,0.01775568181818182,72.14725378787878
